 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,194.842,53.025,19.799,2112,694,147.724,13.706
2,138.175,45.549,17.840,2049,716,110.225,10.587
3,282.559,64.542,22.737,1984,736,125.538,17.922
4,398.222,87.788,29.288,2016,787,83.089,22.026
5,652.836,96.813,32.071,2036,780,164.055,29.158
6,231.326,59.344,22.289,2122,769,108.435,14.011
7,111.005,45.247,14.450,1840,783,142.431,11.484
8,102.467,46.065,18.397,1872,822,73.301,9.186
9,230.550,63.296,22.463,1880,829,78.690,14.978
10,264.705,60.590,20.942,1928,816,14.621,16.740
11,280.231,67.034,22.237,1809,811,146.310,18.324
12,137.398,54.787,16.717,2122,822,18.435,12.335
13,551.146,89.550,28.861,1781,823,102.339,25.551
14,270.139,73.868,24.543,2091,835,158.962,18.307
15,245.299,73.389,21.328,2024,845,38.290,17.621
16,214.248,57.279,20.436,1919,828,97.431,15.299
17,102.467,36.739,13.791,1817,842,153.435,10.591
18,171.554,54.787,21.016,1853,843,123.024,13.397
19,211.143,63.082,19.503,1883,857,161.565,17.074
20,232.879,57.066,20.091,2131,861,127.875,16.128
21,456.442,79.796,26.955,1992,878,11.310,23.604
22,243.746,61.017,21.328,1830,886,38.290,16.198
23,396.670,78.336,29.446,2099,871,128.928,19.492
24,116.439,41.509,15.761,2054,878,116.565,10.925
25,340.779,69.312,22.514,1920,905,59.421,20.816
26,402.104,81.042,26.840,1852,886,113.199,21.096
27,307.400,72.836,26.446,1820,890,119.982,17.541
28,487.492,101.369,29.813,1968,891,124.160,24.141
29,527.082,93.591,29.341,2148,908,131.348,26.421
30,613.247,96.385,32.789,1933,952,83.830,24.550
31,499.136,106.264,30.163,2087,916,96.710,25.022
32,686.992,100.853,34.316,1876,921,119.197,26.468
33,394.341,76.058,28.153,1809,935,110.136,20.044
34,568.224,90.369,29.088,1988,974,54.866,27.109
35,345.437,70.042,24.543,2039,958,111.038,19.936
36,664.480,110.091,37.057,2084,980,18.004,26.365
37,105.572,41.811,15.587,2145,959,132.709,10.540
38,475.849,83.107,27.596,1924,969,106.699,22.907
39,306.623,65.058,22.237,1820,993,123.690,19.180
40,235.984,60.376,20.111,2071,1013,61.189,15.395
41,110.229,40.049,14.450,2118,995,142.431,11.454
42,317.491,67.550,23.805,1857,1026,38.991,18.125
43,527.082,86.845,29.617,1906,1013,112.751,24.670
44,186.303,62.780,20.283,1958,1037,34.380,15.150
45,254.614,61.534,22.026,1835,1033,106.260,15.859
46,240.641,64.844,21.310,1886,1078,60.255,17.444
