 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,317.491,68.280,22.975,1337,747,32.471,19.224
2,210.367,58.098,22.097,1315,768,66.501,14.050
3,107.124,39.319,13.216,1334,764,143.130,11.339
4,480.506,94.925,34.765,1383,808,81.254,18.199
5,115.663,40.565,14.531,1364,798,75.964,10.573
6,447.903,104.466,40.567,1675,813,92.490,16.740
7,689.321,116.623,35.077,1335,854,11.592,30.708
8,422.286,82.074,26.796,1335,889,99.462,20.953
9,187.855,62.868,26.092,1444,986,78.311,10.573
10,190.960,56.336,23.127,1368,1020,72.255,12.335
11,454.889,88.518,34.043,1389,1014,100.437,18.488
