 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,401.327,78.550,27.861,1307,809,18.435,20.489
2,132.741,46.065,16.554,1082,799,154.799,12.335
3,521.648,111.123,35.517,1248,806,156.615,23.433
4,190.184,55.304,21.328,876,804,141.710,13.684
5,489.821,93.288,27.525,980,831,39.806,24.670
6,130.412,44.215,15.412,1341,817,30.964,12.460
7,127.307,46.279,16.554,1219,810,154.799,11.454
8,388.131,90.583,26.666,924,811,97.595,22.389
9,130.412,44.303,15.412,1362,839,30.964,11.454
10,117.216,43.787,17.840,1137,845,20.225,9.851
11,148.266,54.485,19.343,1201,850,30.069,11.454
12,139.727,57.796,20.493,1152,858,25.463,11.454
13,408.314,76.574,25.657,1320,875,15.945,22.694
14,443.246,79.369,27.142,1224,863,103.134,22.026
15,411.419,77.820,25.075,1293,899,71.565,22.853
16,435.483,77.820,26.284,992,881,129.560,22.428
17,486.716,90.155,29.062,1039,906,14.036,24.574
18,278.678,62.050,20.625,1194,909,70.017,18.855
19,101.690,39.533,14.207,902,893,150.255,10.573
20,154.476,46.582,16.198,1096,900,157.620,13.216
21,433.930,81.131,27.142,1273,908,166.866,21.805
22,318.267,66.820,22.583,1326,922,20.556,19.633
23,388.907,79.280,26.840,1106,940,66.801,20.593
24,485.164,83.320,27.355,1133,924,165.069,24.422
25,321.372,68.280,22.463,1358,939,41.820,19.936
26,215.801,69.312,22.463,903,947,78.690,14.097
27,172.330,50.533,19.019,1207,935,13.392,13.095
28,145.937,49.074,17.310,926,936,165.256,12.609
29,136.622,52.082,22.514,1243,945,30.579,10.684
30,330.688,71.288,25.429,1104,962,14.036,18.110
31,173.106,52.082,20.625,1222,961,19.983,11.325
32,136.622,44.303,17.016,987,961,21.251,11.454
33,277.902,61.622,20.644,1189,972,50.194,18.502
34,317.491,86.845,27.666,866,966,170.838,17.522
35,222.011,64.542,20.283,930,975,34.380,16.740
36,368.724,78.336,26.955,1015,979,11.310,18.502
37,347.765,70.130,23.723,1239,989,15.068,18.502
38,240.641,74.598,24.575,872,988,14.534,14.393
39,119.544,44.819,16.389,1330,983,143.746,10.030
40,247.628,66.820,24.951,914,1004,42.138,15.507
41,284.888,63.082,21.761,1222,1011,58.241,19.313
42,333.016,73.352,25.913,891,1001,144.689,20.245
43,284.888,65.876,24.064,1272,1011,23.749,16.657
44,207.262,58.525,22.652,938,1013,13.496,14.437
45,270.139,82.163,26.505,1084,1014,21.448,14.026
46,163.015,47.828,17.840,1012,1009,159.775,12.335
47,218.906,59.558,19.503,1146,1027,18.435,17.585
48,445.574,79.369,26.840,1286,1048,66.801,22.907
49,290.322,65.788,22.463,864,1041,168.690,16.740
50,364.843,73.352,24.369,924,1051,167.471,20.174
51,412.971,76.360,26.196,1169,1064,19.654,21.861
52,385.802,77.216,26.505,965,1075,21.448,20.559
53,374.935,72.106,24.048,1095,1082,61.557,20.559
54,284.888,66.518,25.657,1233,1075,15.945,16.881
55,427.720,77.518,27.213,1050,1083,29.055,21.182
56,455.666,86.026,27.539,1130,1083,7.352,24.189
57,127.307,42.025,15.056,1339,1076,20.556,12.180
58,281.783,65.058,21.671,1288,1085,26.565,18.163
59,248.404,64.328,21.455,945,1073,109.179,16.345
60,369.501,72.836,24.064,1018,1101,66.251,21.369
61,326.806,71.804,27.027,854,1095,19.026,17.625
62,382.697,77.732,27.142,1093,1102,166.866,20.137
63,458.771,80.615,27.596,1251,1133,73.301,22.907
64,451.008,96.171,30.686,951,1139,50.826,23.728
65,362.514,73.352,25.928,1023,1125,9.782,18.502
66,275.573,65.058,21.885,836,1136,40.101,18.678
67,210.367,53.541,18.669,1305,1133,19.290,15.859
68,406.761,78.123,29.088,1193,1148,54.866,20.074
69,477.401,83.534,29.722,860,1132,168.024,21.944
70,107.124,40.263,15.387,1089,1135,13.241,10.573
71,289.546,64.844,23.127,909,1145,17.745,17.621
72,550.370,103.131,33.734,972,1148,139.236,26.377
73,370.277,73.352,24.369,1101,1153,139.399,20.140
74,138.175,48.557,18.835,912,1158,10.784,10.965
75,140.503,54.271,20.283,862,1174,34.380,11.837
76,110.229,39.231,13.931,898,1181,18.435,11.630
