 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,591.512,114.647,35.088,1392,749,118.496,25.551
2,196.394,60.804,22.566,1207,793,51.340,13.374
3,170.001,59.344,20.283,1228,814,34.380,14.093
4,277.902,70.130,23.460,1370,812,124.287,17.621
5,100.914,45.549,16.624,1125,836,57.995,9.830
6,551.922,107.813,34.009,1418,864,106.557,26.432
7,122.649,48.557,19.799,1228,921,159.146,8.811
8,272.468,66.304,24.936,1140,943,147.995,15.365
9,307.400,87.574,32.504,1350,961,147.171,19.086
10,120.321,51.175,15.612,1446,996,163.610,13.013
11,1055.716,159.165,49.535,1196,1060,84.898,33.480
12,333.793,80.098,29.195,1452,1045,84.806,15.859
