 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,740.554,134.974,47.446,1413,862,105.068,27.313
2,321.372,70.130,25.913,1383,873,107.819,16.740
3,370.277,86.203,28.981,1327,905,109.537,17.621
4,281.783,75.240,25.687,1118,934,5.906,18.301
5,194.065,56.033,22.026,1154,935,126.870,13.294
6,200.276,52.295,17.377,1422,942,149.534,14.978
7,302.742,69.010,23.967,1123,947,107.103,17.621
8,334.569,83.018,27.596,1294,950,106.699,20.010
9,282.559,63.296,20.794,1389,955,126.384,19.264
10,219.682,56.033,19.060,1308,999,56.310,15.450
11,278.678,76.449,30.774,1279,1003,103.241,12.482
12,163.791,55.517,19.878,1092,1057,77.196,13.374
