 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,426.168,78.123,28.981,1394,997,109.537,20.264
2,604.708,93.377,32.611,1346,1023,128.418,25.217
3,556.580,92.131,33.166,1320,1055,129.611,23.232
4,139.727,47.311,19.323,1236,1053,114.228,10.587
5,283.336,63.082,21.814,1388,1058,133.363,18.502
6,342.332,71.892,26.092,1184,1064,101.689,17.621
7,111.005,39.319,14.234,1148,1074,111.801,10.573
8,496.031,87.449,31.150,1209,1080,118.740,20.216
9,466.533,82.804,28.766,1364,1103,40.030,22.428
10,346.989,69.312,22.583,1434,1102,69.444,21.003
11,106.348,38.501,14.769,1264,1083,107.354,10.573
12,120.321,54.146,23.177,1230,1085,98.746,6.731
13,645.074,96.901,33.212,1120,1086,111.801,25.058
14,104.019,42.969,15.004,1288,1093,130.236,9.834
15,395.894,73.868,25.044,1452,1112,129.289,22.026
16,502.241,91.829,29.617,1282,1132,22.751,22.907
17,364.843,75.756,25.913,1375,1118,107.819,20.038
18,150.595,45.549,15.883,1170,1122,123.690,13.890
19,527.082,88.179,31.583,1210,1144,22.989,22.774
20,393.565,76.058,25.230,1326,1134,102.095,20.264
21,334.569,67.336,22.463,1152,1161,25.560,20.264
22,614.023,91.401,30.938,1426,1180,70.017,25.551
23,321.372,68.066,23.641,1350,1153,116.565,19.701
24,300.413,65.574,23.059,1266,1157,96.582,17.621
25,476.625,82.804,28.000,1282,1178,12.724,23.789
26,319.044,65.788,22.514,1094,1170,120.579,19.313
27,100.138,36.311,13.216,1328,1184,126.870,10.573
28,141.280,44.090,16.174,1122,1204,60.642,12.335
29,288.769,65.272,21.599,1447,1216,78.232,18.591
30,600.050,112.155,35.440,1398,1198,145.125,25.887
31,476.625,85.082,28.372,1268,1204,126.158,22.568
32,310.505,67.638,24.241,1207,1236,70.907,17.048
33,449.456,80.828,27.596,1116,1218,163.301,22.631
34,491.374,95.353,30.111,1457,1254,69.444,24.478
35,536.397,85.687,29.288,1249,1235,111.161,23.789
36,301.190,63.598,21.761,1166,1243,121.759,18.502
37,425.392,76.877,26.637,1293,1265,145.784,22.065
38,562.014,107.297,31.522,1421,1273,153.435,26.494
39,539.502,87.877,30.137,1128,1294,37.875,25.456
40,416.853,77.090,26.637,1242,1287,145.784,22.414
41,255.390,62.352,22.463,1468,1284,101.310,14.978
42,405.985,74.901,25.611,1484,1312,63.435,21.145
43,499.136,84.353,27.652,1327,1299,149.349,24.670
44,444.022,80.312,25.913,1167,1315,35.311,23.404
45,400.551,74.901,25.732,1377,1328,51.953,22.026
46,396.670,78.034,27.370,1232,1305,93.691,19.725
47,323.701,67.764,23.641,1206,1315,116.565,18.989
48,275.573,65.058,22.237,1407,1320,146.310,17.095
49,412.971,75.844,25.429,1169,1340,14.036,21.145
50,240.641,59.558,20.111,1265,1345,28.811,16.761
