 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,398.222,83.018,29.722,2045,776,101.976,18.394
2,608.589,93.591,32.023,2018,798,97.907,25.026
3,170.778,50.533,17.555,1960,828,162.474,13.706
4,305.847,69.828,23.967,1991,858,72.897,18.502
5,142.832,46.795,18.142,2100,846,150.945,11.255
6,208.814,55.304,20.091,2067,872,52.125,14.273
7,189.408,59.860,21.761,2000,877,58.241,14.644
8,435.483,82.074,27.142,2118,871,166.866,22.026
9,366.396,84.692,29.552,2086,904,79.695,18.182
10,261.600,72.320,26.564,2049,902,84.289,14.736
11,151.371,45.852,16.198,2029,891,112.380,12.335
12,437.812,80.526,26.196,2059,946,19.654,22.907
13,173.106,60.715,20.550,2110,941,120.964,13.199
14,409.866,77.090,24.936,2042,948,122.005,22.907
15,204.933,53.755,18.334,2172,984,35.218,15.575
16,249.956,61.534,23.127,2054,985,162.255,16.717
17,278.678,70.130,25.611,2136,981,130.815,16.104
18,871.742,127.926,42.774,2096,986,122.381,31.523
19,248.404,60.590,20.794,2171,995,126.384,18.125
20,728.910,100.337,34.855,2065,1011,106.144,28.907
21,535.621,90.155,31.767,2192,1027,123.690,22.907
22,606.261,92.647,30.938,2149,1031,109.983,26.432
23,307.400,65.788,22.583,2095,1041,110.556,18.913
24,232.102,59.344,22.975,2179,1064,147.529,14.169
25,238.312,60.074,20.942,2231,1067,104.621,15.859
26,598.498,92.345,30.008,2129,1093,176.634,26.747
27,279.454,70.772,25.611,2213,1112,40.815,16.611
28,122.649,50.747,16.460,2110,1103,105.524,10.928
29,517.767,86.845,28.685,2190,1137,79.380,23.789
30,558.909,90.885,32.156,2159,1155,80.538,23.789
