 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,298.085,65.574,22.583,622,1144,159.444,18.502
2,402.880,78.123,27.199,629,1167,155.095,20.251
3,125.754,43.271,15.004,650,1200,40.236,12.460
4,351.647,75.203,25.245,581,1244,60.751,19.500
5,347.765,77.002,31.038,619,1230,124.592,15.824
6,540.278,90.369,32.789,662,1239,120.700,22.953
7,363.291,73.050,23.723,592,1317,31.329,21.145
8,360.186,73.566,25.687,644,1334,149.036,19.782
9,152.924,46.795,17.621,450,1404,126.870,12.863
10,255.390,66.731,23.805,497,1413,128.991,16.299
11,135.070,50.747,20.550,490,1421,120.964,10.220
12,440.917,82.074,27.370,405,1459,146.821,24.025
