 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,645.850,125.862,41.522,1124,731,17.281,27.795
2,510.780,108.934,33.734,1264,733,130.764,21.865
3,581.420,94.925,35.385,1229,780,161.114,22.907
4,211.143,63.723,19.799,1210,798,159.146,16.740
5,596.169,106.567,38.141,1130,799,173.367,22.907
6,150.595,61.017,26.505,1284,814,158.552,9.125
7,558.909,103.559,39.125,1163,823,172.235,18.959
8,134.293,49.199,15.957,1163,914,173.660,12.460
9,248.404,61.534,23.723,1220,915,164.932,14.185
10,137.398,47.828,18.523,1152,1040,25.346,10.342
11,440.141,79.369,27.861,1042,1045,145.305,21.794
12,345.437,86.328,35.517,1184,1044,156.615,15.045
