 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,643.521,97.329,32.420,1332,840,42.797,27.412
2,222.787,57.796,20.550,1397,819,149.036,14.978
3,474.296,82.804,28.981,1289,873,70.463,23.674
4,244.523,61.622,23.327,1375,853,10.886,13.216
5,108.677,42.327,17.555,1381,866,17.526,7.930
6,366.396,74.687,27.327,1382,891,159.228,16.740
7,150.595,55.820,19.799,1388,918,20.854,11.912
8,599.274,95.353,34.541,1323,928,5.856,24.239
9,169.225,49.803,17.840,1365,959,147.095,13.652
10,281.007,68.368,24.685,1272,964,145.176,17.736
11,385.026,79.280,29.288,1321,968,164.291,18.502
12,304.295,68.280,25.060,1260,999,169.875,16.160
13,280.231,70.646,28.536,1361,1001,171.119,13.831
14,392.012,79.457,30.163,1294,1026,6.710,15.859
15,385.026,78.336,29.288,1354,1036,6.911,18.194
16,587.630,93.288,30.584,1262,1082,11.634,26.993
17,271.692,68.582,22.079,1318,1068,151.390,17.621
18,340.003,72.711,27.355,1341,1112,14.931,15.859
19,551.146,90.796,30.419,1259,1123,169.992,24.479
20,478.954,81.131,29.288,1312,1162,21.161,22.026
21,588.407,95.869,35.110,1263,1188,17.526,22.846
22,344.660,72.534,26.196,1320,1190,160.346,18.394
23,131.188,46.493,17.310,1296,1198,165.256,11.454
