 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,258.495,61.106,22.026,2018,820,53.130,17.444
2,348.542,70.042,24.543,2033,842,68.962,20.264
3,161.462,47.739,17.016,2005,865,21.251,13.706
4,121.873,51.993,16.198,1958,871,67.620,13.007
5,334.569,72.748,22.975,1994,895,32.471,20.526
6,185.527,53.755,17.107,1964,900,55.491,16.155
7,142.056,47.311,16.078,2050,901,80.538,11.454
8,159.910,47.098,16.389,2072,905,53.746,13.216
9,142.056,46.065,16.554,2095,918,64.799,11.454
10,350.870,68.796,23.510,1972,932,12.995,20.264
11,241.417,72.106,22.463,1935,945,64.440,16.740
12,205.709,53.114,18.732,2004,937,131.186,15.543
13,136.622,44.819,16.925,2176,972,51.340,11.145
14,175.435,51.993,17.488,1986,973,40.914,14.860
15,166.896,48.557,16.717,2152,959,108.435,13.866
16,414.524,79.582,27.525,2079,983,39.806,20.038
17,128.859,45.247,17.107,2007,986,34.509,11.421
18,178.540,49.287,17.377,2204,981,149.534,14.097
19,146.714,48.041,18.732,1939,997,48.814,11.821
20,150.595,46.279,17.621,2173,1008,53.130,12.460
21,291.098,65.272,22.975,2089,1010,32.471,18.067
22,303.518,80.010,24.543,2071,1026,68.962,19.364
23,150.595,55.820,23.127,1989,1031,40.365,11.837
24,178.540,50.231,17.555,2232,1028,162.474,14.329
25,321.372,68.368,25.245,2132,1048,29.249,17.621
26,197.171,55.001,20.111,2020,1049,28.811,14.219
27,152.924,46.279,15.761,2214,1056,63.435,14.097
28,341.555,73.566,27.525,2057,1070,39.806,17.337
29,339.226,81.558,28.766,2147,1083,62.650,18.032
30,364.067,70.860,23.723,2125,1064,105.068,20.264
31,173.106,53.541,21.671,2021,1114,63.435,12.215
32,263.153,61.017,22.514,2203,1137,30.579,16.198
