 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,119.544,54.485,16.947,436,1019,8.973,13.650
2,748.316,113.615,39.998,476,1053,82.405,25.172
3,308.176,74.082,23.261,635,1024,127.304,20.559
4,317.491,81.042,28.372,682,1056,36.158,18.026
5,548.817,104.377,35.637,409,1129,81.469,23.540
6,100.138,45.033,14.343,475,1105,10.620,10.166
7,176.988,53.844,18.855,526,1115,52.595,13.939
8,466.533,86.115,28.468,486,1147,68.199,23.292
9,219.682,61.534,19.503,468,1139,71.565,17.621
10,104.795,41.509,15.687,578,1120,128.157,10.587
11,516.990,88.518,28.807,600,1166,66.571,25.551
12,655.941,121.394,36.476,636,1144,142.853,29.075
13,293.427,75.328,25.075,468,1145,108.435,17.621
14,129.636,44.517,15.004,446,1158,139.764,13.095
15,140.503,57.405,21.182,684,1247,16.928,11.028
