 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,241.417,69.098,26.796,1447,1443,170.538,13.263
2,617.128,105.962,37.670,1365,1464,10.784,24.823
3,100.138,38.287,15.158,1384,1537,144.462,9.968
4,176.211,54.485,21.671,1358,1541,153.435,11.946
5,138.951,54.058,20.341,1278,1566,17.650,11.037
6,403.656,91.312,30.111,1398,1568,159.444,21.771
7,190.184,53.541,21.016,1217,1612,146.976,13.568
8,106.348,42.541,17.709,1260,1676,5.711,8.562
9,116.439,46.279,15.158,1397,1679,144.462,12.166
10,189.408,57.279,19.878,1260,1694,102.804,14.978
11,295.756,67.122,25.245,1167,1711,150.751,16.943
12,102.467,49.715,20.493,1403,1734,154.537,9.730
13,275.573,62.566,21.599,1351,1779,78.232,17.621
14,110.229,42.755,16.198,1325,1799,22.380,9.413
