 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,691.649,103.345,36.899,1516,240,33.311,25.400
2,485.940,84.353,29.168,1494,268,64.983,23.022
3,916.765,115.252,40.182,1453,290,52.125,33.222
4,506.123,93.075,38.252,1395,288,38.454,19.024
5,429.273,79.885,30.686,1532,291,39.174,19.559
6,1253.663,134.458,46.304,1470,338,21.194,36.220
7,297.308,66.606,25.913,1413,330,35.311,16.821
8,899.688,115.164,42.620,1543,342,29.745,28.741
9,638.087,100.123,38.616,1422,368,34.778,23.421
10,1245.124,133.942,43.991,1527,400,32.735,37.433
11,287.993,68.796,26.637,1458,385,34.216,15.150
12,603.156,100.337,39.105,1455,409,22.521,21.654
13,607.037,112.583,40.615,1553,434,24.341,21.243
14,933.843,118.172,44.761,1450,451,36.193,29.281
15,174.659,50.320,18.397,1546,461,163.301,13.036
16,939.277,124.704,45.304,1587,486,13.496,27.714
17,843.020,113.188,38.536,1513,492,10.539,28.875
18,892.701,117.139,40.124,1496,529,19.231,31.611
19,100.138,37.771,13.931,1636,516,18.435,9.692
20,343.108,74.082,27.142,1624,541,35.754,18.816
21,956.355,118.688,40.567,1577,549,34.380,32.483
22,243.746,63.296,20.091,1547,557,37.875,16.943
23,542.607,95.050,34.032,1497,581,21.251,23.874
24,174.659,55.304,22.907,1602,573,22.620,11.033
