 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,558.132,89.123,28.861,726,773,77.661,26.432
2,461.876,84.139,30.584,831,777,168.366,20.933
3,468.862,88.820,33.434,925,792,161.565,19.126
4,163.791,50.533,19.701,847,801,10.305,11.339
5,557.356,91.312,32.023,787,823,172.093,22.459
6,645.074,101.671,39.843,957,839,161.966,22.553
7,648.955,100.337,33.248,764,833,122.005,27.975
8,917.542,114.647,41.250,1107,859,160.017,29.940
9,589.183,94.321,32.156,817,864,170.538,24.147
10,122.649,44.819,15.761,902,859,153.435,12.095
11,822.838,113.829,40.124,973,889,171.158,28.194
12,922.199,132.821,39.254,706,920,80.961,33.966
13,305.071,81.042,25.429,1049,882,165.964,17.621
14,149.819,51.566,20.091,1219,890,164.745,10.003
15,260.048,64.542,22.463,909,893,154.440,17.337
16,230.550,63.509,25.060,1207,903,169.875,13.791
17,515.438,89.337,31.632,660,915,167.125,22.065
18,706.398,117.656,38.536,1030,924,169.461,25.853
19,622.562,96.599,35.176,1117,922,157.932,25.200
20,403.656,77.304,25.928,815,933,170.218,21.556
21,492.926,93.804,33.895,1065,959,8.973,22.026
22,477.401,89.034,30.381,870,949,150.461,22.592
23,1004.483,128.656,47.365,992,955,161.565,29.275
24,527.082,114.434,33.998,837,961,148.782,25.286
25,593.840,98.788,35.865,1158,960,152.176,24.429
26,711.056,108.329,34.620,738,967,165.256,29.075
27,161.462,49.803,19.243,1115,963,164.055,11.980
28,662.151,98.877,34.620,660,983,165.256,26.432
29,829.048,115.075,42.629,983,987,161.940,27.583
30,148.266,49.590,20.091,909,998,164.745,9.692
31,186.303,60.590,24.369,1045,1004,167.471,10.716
32,390.460,78.941,28.685,723,1027,169.380,17.621
33,392.012,89.550,36.508,1140,1025,160.253,14.781
34,546.488,94.195,36.327,970,1035,157.166,20.264
35,509.228,96.901,30.072,630,1054,31.827,24.511
36,630.325,102.313,39.579,897,1041,163.179,22.065
37,478.177,86.933,31.913,1071,1045,173.660,19.383
38,463.428,90.066,36.508,1128,1043,160.253,17.337
39,301.966,71.679,27.666,724,1044,170.838,14.097
40,662.928,100.123,35.341,712,1065,175.711,24.574
41,782.472,111.426,40.995,831,1064,171.347,26.432
42,421.510,77.909,26.196,677,1058,132.274,22.026
43,547.265,94.107,36.983,1067,1068,167.619,20.060
44,595.393,93.465,33.895,768,1084,8.973,22.026
45,312.057,69.312,27.327,1027,1080,159.228,16.549
46,680.005,102.917,39.016,970,1111,173.517,23.789
47,308.952,70.646,28.441,1030,1109,163.811,14.958
48,820.509,111.426,40.872,911,1118,172.569,26.432
49,943.158,119.115,43.028,781,1123,169.380,29.075
50,378.040,74.598,27.539,1114,1137,7.352,18.502
51,618.681,99.909,37.670,854,1142,169.216,21.405
52,536.397,88.091,29.813,1053,1153,161.030,25.348
53,472.744,87.788,33.895,943,1158,171.027,21.145
54,160.686,48.860,18.979,1110,1171,158.199,10.573
55,255.390,63.082,24.193,992,1182,10.491,14.097
56,464.981,85.599,31.840,992,1199,165.579,19.383
57,172.330,51.049,19.799,1091,1223,159.146,12.107
