 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,344.660,77.304,23.805,1504,202,38.991,20.264
2,145.161,52.723,18.586,1643,219,148.570,12.609
3,319.820,73.780,23.460,1646,249,145.713,19.307
4,227.445,65.485,23.460,1605,258,145.713,15.714
5,489.821,86.115,30.774,1559,264,156.371,22.011
6,470.415,84.050,28.413,1399,275,150.255,24.297
7,145.161,50.017,17.840,1654,279,159.775,12.335
8,434.707,79.369,28.249,1528,297,176.424,20.264
9,126.531,47.223,18.586,1457,328,148.570,10.591
10,516.990,86.845,28.468,1568,342,158.199,25.551
11,215.801,56.763,19.463,1381,351,174.806,15.859
12,187.855,54.574,19.563,1629,361,35.838,14.437
13,346.213,75.240,27.987,1507,374,151.821,17.337
14,142.056,54.787,18.334,1354,417,35.218,12.335
15,248.404,68.796,24.048,1623,418,151.557,14.978
16,326.806,72.320,26.284,1410,427,140.440,18.305
17,287.993,68.493,23.261,1511,433,155.376,18.395
18,243.746,63.082,21.455,1565,454,19.179,14.978
19,335.345,70.558,26.151,1376,458,147.381,17.731
20,462.652,96.296,29.722,1513,476,11.976,24.334
21,266.258,67.852,24.811,1454,474,163.496,14.894
22,297.308,67.034,21.509,1320,482,145.008,18.667
23,484.387,85.082,28.208,1409,509,165.530,23.789
24,462.652,83.320,28.699,1497,531,162.121,22.907
25,395.894,79.280,29.446,1472,536,141.072,19.313
26,269.363,65.788,22.237,1450,544,146.310,17.831
27,105.572,43.573,17.016,1573,546,158.749,8.535
