 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,567.447,93.502,31.287,1368,261,57.653,24.920
2,369.501,81.772,27.440,1252,277,132.397,19.207
3,333.793,72.018,24.811,1318,285,163.496,19.144
4,284.112,76.272,23.935,1278,325,173.660,16.512
5,801.102,107.813,36.815,1250,346,111.038,29.508
6,266.258,64.026,20.887,1203,367,62.354,18.502
7,238.312,59.344,20.283,1298,349,145.620,15.859
8,187.079,61.017,20.644,1306,394,129.806,14.329
9,156.805,48.041,15.883,1176,427,33.690,14.097
10,186.303,52.509,19.060,1264,453,146.310,14.173
11,565.119,96.296,30.774,1242,488,166.759,25.551
12,693.202,101.494,33.665,1172,530,83.991,27.351
