 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,194.842,56.763,23.127,1830,994,49.635,11.837
2,910.555,116.321,37.639,1864,1029,16.314,33.049
3,404.432,80.615,28.372,1934,1040,126.158,22.480
4,247.628,65.788,23.510,2060,1075,77.005,16.034
5,118.768,40.565,15.412,1814,1069,59.036,10.573
6,365.619,74.082,26.505,2130,1056,111.448,19.612
7,131.965,43.787,16.554,2030,1074,25.201,11.454
8,122.649,50.961,17.310,1926,1098,14.744,12.746
9,102.467,42.025,17.016,2074,1105,68.749,8.637
10,533.292,89.639,31.938,1888,1121,65.556,24.670
11,725.805,124.011,37.896,1824,1197,72.408,29.122
12,636.535,115.982,44.761,2022,1235,79.796,21.830
