 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,495.255,84.139,30.432,514,261,67.891,21.599
2,375.711,76.574,26.446,559,290,60.018,19.633
3,240.641,57.796,19.343,494,293,59.931,17.095
4,404.432,75.328,25.657,529,341,15.945,22.026
5,168.449,49.501,17.555,619,349,72.474,13.652
6,236.760,57.582,20.130,652,366,66.801,15.859
7,338.450,73.352,24.496,513,372,52.306,19.383
8,487.492,87.574,31.374,451,402,38.157,22.621
9,361.738,74.082,23.967,709,410,53.973,20.941
10,159.134,47.009,17.355,418,403,23.962,13.083
11,586.078,96.938,34.043,490,430,79.563,23.903
12,446.351,80.828,26.284,598,406,103.570,22.846
13,603.156,96.385,33.665,721,454,47.121,25.217
14,367.948,72.836,25.230,541,451,65.225,20.654
15,505.347,86.845,28.901,685,450,37.569,22.510
16,112.558,40.477,14.952,671,440,45.000,10.591
17,346.213,72.748,26.854,612,483,48.991,17.444
18,128.859,42.755,15.056,753,486,69.444,12.460
19,607.037,112.583,36.983,770,486,167.619,23.078
20,433.154,86.542,31.138,652,499,25.115,20.903
21,362.514,72.320,26.637,696,513,55.784,19.307
22,298.861,68.066,25.245,532,506,29.249,17.444
23,821.285,124.099,37.926,568,536,30.735,31.128
24,523.977,87.574,28.153,748,535,20.136,25.746
25,737.449,104.805,36.805,614,562,42.089,26.789
