 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,166.120,50.017,17.840,1246,1449,57.095,13.196
2,124.978,44.517,14.769,1269,1448,162.646,13.216
3,243.746,57.884,20.091,1287,1473,52.125,15.859
4,218.906,71.376,21.761,1224,1479,31.759,16.740
5,230.550,57.279,19.975,1300,1497,41.424,16.198
6,111.782,42.755,15.883,1310,1518,146.310,11.427
7,139.727,47.009,17.840,1238,1533,147.095,11.485
8,212.696,57.279,21.455,1330,1557,19.179,15.204
9,159.910,58.953,19.878,1296,1571,77.196,13.791
10,180.093,55.304,20.942,1248,1564,165.379,13.076
11,138.175,47.525,16.246,1347,1592,167.471,12.538
12,181.645,57.154,20.493,1264,1606,154.537,12.335
13,225.116,56.336,19.060,1331,1639,56.310,16.367
14,343.108,79.582,27.652,1338,1642,120.651,19.264
15,125.754,51.049,18.163,1273,1644,112.834,10.573
16,107.124,41.295,13.931,1296,1648,145.305,11.454
17,187.855,53.328,20.644,1263,1666,140.194,13.397
18,118.768,47.311,19.403,1300,1665,140.528,10.752
19,242.970,70.256,19.878,1374,1701,77.196,17.838
20,314.386,69.526,24.241,1311,1704,160.907,18.571
21,111.782,41.811,15.158,1383,1724,35.538,9.994
22,278.678,66.090,22.463,1338,1749,25.560,17.975
23,263.929,61.534,20.625,1297,1757,19.983,17.943
24,215.025,60.074,21.761,1378,1773,68.629,13.216
25,152.924,49.287,18.669,1394,1774,70.710,12.895
26,116.439,40.263,14.343,1351,1777,42.510,11.837
27,149.819,47.525,17.840,1338,1803,32.905,12.797
