 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,219.682,55.517,19.701,511,885,26.565,16.034
2,276.349,63.812,22.514,648,897,59.421,16.943
3,373.382,71.804,23.723,478,892,164.932,20.883
4,195.618,51.566,18.334,428,913,35.218,15.367
5,371.829,75.631,27.666,595,898,99.162,17.500
6,494.479,89.727,34.214,652,909,101.889,19.146
7,495.255,89.337,30.008,497,921,139.764,23.962
8,544.936,114.986,30.432,300,956,67.891,26.711
9,214.248,62.566,24.951,570,948,42.138,12.649
10,188.632,61.017,24.685,616,928,124.824,11.143
11,463.428,98.361,29.288,447,963,83.089,22.907
12,430.049,83.018,31.632,391,931,102.875,19.167
13,440.141,92.345,30.419,682,937,100.008,19.909
14,141.280,49.074,18.979,554,940,111.801,10.287
15,269.363,63.384,21.671,587,964,26.565,18.502
16,596.169,94.837,31.225,476,969,16.390,27.047
17,420.734,81.131,26.196,338,955,132.274,22.026
18,402.104,77.518,25.913,537,972,162.181,21.015
19,466.533,98.575,30.137,310,975,127.875,22.726
20,214.248,67.336,28.441,457,972,106.189,11.231
21,216.577,64.542,22.857,578,975,117.553,14.593
22,232.102,65.058,22.874,418,979,164.358,17.451
23,542.607,91.312,30.837,349,991,126.870,24.093
24,319.044,70.433,25.913,654,991,107.819,16.740
25,410.643,78.852,26.284,690,991,103.570,22.026
26,416.853,77.606,26.432,598,1019,53.130,21.993
27,373.382,73.352,24.936,523,1025,57.995,21.058
28,343.884,74.598,28.861,498,1003,121.264,16.160
29,281.007,73.780,23.261,308,1023,24.624,18.502
30,105.572,42.453,15.883,401,1005,109.440,9.427
31,247.628,61.747,23.261,448,1013,142.696,14.520
32,176.988,52.295,20.738,341,1013,102.265,12.335
33,383.473,73.264,25.687,361,1046,174.094,20.559
34,120.321,42.327,16.198,324,1038,112.380,10.367
