 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,219.682,58.098,21.796,937,730,165.964,13.132
2,169.225,64.328,20.111,1211,752,28.811,12.538
3,303.518,78.550,28.699,962,761,17.879,15.324
4,144.385,45.033,15.883,1152,767,146.310,12.816
5,277.902,63.082,22.907,1026,778,157.380,17.621
6,244.523,63.812,22.026,986,783,163.740,15.409
7,239.089,71.288,25.657,1062,786,15.945,14.973
8,303.518,81.256,28.685,1265,789,10.620,15.881
9,111.782,47.525,15.761,960,792,26.565,11.454
10,603.156,95.353,34.009,1134,820,36.573,24.680
11,263.153,61.106,20.794,1174,809,36.384,17.342
12,425.392,78.764,25.368,918,814,159.677,23.214
13,298.861,83.836,28.000,1285,828,24.146,17.384
14,257.719,62.263,20.794,888,836,53.616,18.025
15,360.962,73.050,25.075,1239,828,161.565,20.771
16,360.186,87.058,28.153,1137,841,20.136,18.502
17,297.308,67.638,24.811,1026,843,16.504,15.859
18,111.782,41.295,15.209,1184,842,169.992,9.692
19,327.583,79.796,24.575,1210,858,104.534,19.945
20,249.180,60.074,22.026,989,878,16.260,14.978
21,162.239,50.747,17.818,1246,878,8.531,13.216
22,501.465,86.115,29.446,910,912,38.928,24.035
23,116.439,40.565,15.158,982,893,144.462,11.427
24,184.750,59.042,20.568,1160,914,43.264,14.744
25,287.217,72.836,23.805,1040,901,141.009,17.528
26,256.166,63.598,24.936,1184,929,32.005,14.919
27,408.314,80.615,25.928,1203,942,9.782,22.026
28,298.861,67.034,23.177,948,953,171.254,19.383
29,234.431,58.312,20.942,1250,963,22.249,16.240
30,253.838,61.320,20.644,923,970,39.806,17.621
31,323.701,78.034,24.241,961,999,160.907,20.264
32,321.372,67.764,22.652,1054,998,166.504,20.044
33,329.135,83.320,27.525,1203,1013,39.806,18.637
34,424.615,82.074,28.807,901,1013,23.429,21.145
35,219.682,61.017,21.328,1036,1030,38.290,15.761
36,277.902,63.812,21.328,1072,1052,38.290,18.125
37,249.956,58.400,20.091,1186,1038,142.125,15.859
38,215.801,54.574,19.060,1209,1063,33.690,16.198
39,118.768,48.041,20.130,1051,1085,156.801,9.676
