 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,669.138,110.393,37.380,1267,251,171.870,26.258
2,319.044,78.852,27.440,1162,254,174.472,16.945
3,789.458,109.450,37.339,1169,281,160.710,28.194
4,177.764,63.812,27.142,1269,274,166.866,10.035
5,734.344,103.861,33.492,1091,311,26.565,30.547
6,839.139,127.837,46.119,1118,386,6.582,29.029
7,496.808,97.417,31.250,1192,464,21.501,21.113
8,569.000,91.312,31.448,1140,479,168.690,23.641
9,408.314,78.639,28.536,1204,490,171.119,18.502
10,663.704,101.974,40.682,1241,543,162.350,22.026
11,367.172,77.393,30.648,1199,563,161.565,16.323
