 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,503.018,102.099,31.138,371,793,115.115,23.945
2,281.007,70.646,22.514,465,824,120.579,17.621
3,117.992,53.969,16.389,413,928,36.254,12.323
4,430.049,92.345,29.917,443,971,103.627,22.907
5,395.894,86.026,27.987,317,988,118.179,22.631
6,367.172,81.861,25.075,506,1060,71.565,22.295
7,263.153,77.216,24.732,412,1034,94.086,18.502
8,584.525,90.885,30.988,380,1106,165.174,25.215
9,311.281,69.828,23.261,507,1220,114.624,19.383
10,132.741,48.557,18.835,596,1232,169.216,10.573
11,215.025,67.550,21.509,458,1241,145.008,16.829
