 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,435.483,96.813,33.550,264,867,150.068,18.493
2,392.012,93.377,32.611,260,881,141.582,18.796
3,298.861,73.566,23.723,273,941,74.932,18.502
4,495.255,84.264,28.981,374,1037,109.537,24.085
5,222.011,60.288,21.796,297,1051,104.036,14.914
6,310.505,69.828,25.611,434,1066,116.565,16.881
7,101.690,39.533,14.531,316,1075,165.964,10.309
8,265.482,64.542,23.510,356,1105,102.995,16.081
9,131.188,50.231,18.163,330,1109,104.036,10.287
10,388.907,78.764,27.820,355,1151,100.954,18.202
11,284.112,63.296,20.887,262,1160,117.646,18.132
12,382.697,76.788,26.840,337,1180,113.199,20.883
13,278.678,69.098,23.805,244,1207,38.991,18.756
14,405.985,82.377,30.950,400,1222,85.101,16.740
15,150.595,51.049,16.198,332,1267,135.000,13.216
16,466.533,83.232,30.381,478,1290,106.858,22.237
17,191.737,53.328,20.568,542,1474,99.866,12.335
