 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,275.573,70.042,26.898,1283,724,58.392,15.575
2,320.596,80.828,24.193,1129,735,169.509,21.003
3,149.819,50.533,19.323,1305,742,24.228,11.702
4,361.738,90.369,32.895,1207,777,20.376,18.519
5,284.112,79.708,24.575,1312,776,14.534,17.337
6,173.106,63.812,25.230,1257,789,12.095,13.216
7,253.061,67.034,25.687,1110,840,5.906,14.097
8,404.432,80.312,30.381,1161,861,16.858,19.009
9,229.774,72.320,26.092,1210,870,11.689,14.097
10,312.834,67.336,24.920,1135,886,8.130,16.740
11,154.476,56.336,22.907,1065,891,22.620,9.804
12,147.490,52.723,20.493,1108,907,25.463,10.866
13,221.235,62.780,24.543,1143,922,21.038,12.816
14,211.920,56.550,20.942,1182,945,22.249,14.097
15,282.559,73.352,27.142,1135,956,13.134,14.097
16,766.947,113.615,38.706,1280,976,41.309,27.809
17,156.805,53.328,20.942,1147,1017,22.249,11.077
18,260.048,76.788,27.142,1205,1040,35.754,15.507
