 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,126.531,47.525,18.979,1964,445,111.801,9.851
2,264.705,63.509,24.826,2010,457,117.474,15.168
3,272.468,74.812,24.811,2065,481,173.884,17.599
4,230.550,61.017,22.514,1988,486,149.421,15.683
5,158.357,49.501,17.310,1973,514,75.256,13.216
6,113.334,42.755,15.883,1909,509,160.560,11.454
7,281.783,67.034,23.967,1893,517,107.103,17.548
8,284.888,64.755,22.514,1985,522,149.421,18.067
9,150.595,53.755,17.840,1918,523,147.095,14.534
10,412.971,77.304,26.446,1948,541,119.982,21.747
11,367.172,75.631,24.936,1860,575,57.995,19.383
12,441.693,87.058,28.000,2030,588,155.854,23.236
13,284.112,67.550,24.685,1978,590,145.176,17.216
14,191.737,55.820,20.111,1890,598,118.811,14.514
15,381.921,81.558,27.652,1923,600,120.651,22.026
16,323.701,71.590,26.898,1864,600,121.608,17.790
17,308.176,66.820,23.127,2051,616,162.255,18.502
18,129.636,47.009,18.979,1783,611,111.801,9.653
19,235.984,62.993,22.566,2161,614,141.340,15.575
20,336.121,72.320,27.355,1850,615,104.931,16.160
21,236.760,70.683,24.685,1776,617,92.045,15.608
22,215.801,58.739,22.583,1812,617,110.556,13.485
23,333.016,70.558,23.805,2098,628,141.009,20.095
24,208.814,58.828,20.738,1972,650,77.735,14.978
25,120.321,44.001,15.412,1912,645,120.964,12.335
26,260.048,62.993,22.026,1885,648,143.130,16.787
27,322.925,69.828,24.193,1945,646,123.111,19.352
28,197.947,54.787,19.019,1841,646,103.392,15.045
29,504.570,86.026,29.552,1991,659,116.565,23.674
30,241.417,59.771,22.583,1780,665,110.556,14.959
31,373.382,74.812,26.284,2164,666,129.560,19.936
32,233.655,57.582,20.130,1808,675,113.199,15.864
33,159.134,48.557,17.488,1858,684,139.086,14.097
34,142.832,45.763,16.246,1940,692,130.601,12.951
35,239.089,61.320,20.794,1802,698,126.384,16.740
36,341.555,72.018,26.753,1906,707,107.241,18.031
37,234.431,60.804,22.652,1834,709,103.496,14.973
38,243.746,61.017,21.182,2050,709,106.928,16.740
39,225.892,65.058,21.509,1960,714,124.992,16.453
40,124.202,51.477,16.078,1862,734,80.538,12.816
41,370.277,81.986,29.407,1902,734,98.616,18.502
42,129.636,45.033,16.947,1843,742,117.897,10.573
43,470.415,82.074,29.181,2190,779,151.113,21.993
44,266.258,66.518,21.885,2064,796,40.101,17.444
45,296.532,65.058,21.671,2144,806,63.435,19.383
46,228.221,59.255,21.455,1940,791,109.179,14.978
47,160.686,48.985,16.717,1984,809,108.435,13.706
48,521.648,87.877,28.685,2159,852,42.510,24.670
49,140.503,46.795,17.555,2018,827,107.526,11.454
50,200.276,54.271,18.334,2102,844,35.218,15.761
51,208.038,69.223,21.310,1968,854,82.875,14.860
52,368.724,95.780,28.372,1951,861,143.842,19.701
53,283.336,63.082,22.026,2182,879,36.870,18.283
54,496.031,83.107,28.000,2086,870,155.854,24.670
55,105.572,40.263,14.584,2156,906,25.017,11.325
56,350.094,72.018,24.193,2009,912,169.509,20.617
57,400.551,76.574,28.208,2008,932,141.340,19.426
58,134.293,43.485,15.412,2059,965,120.964,12.246
