 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,180.869,57.796,19.799,1298,919,159.146,12.959
2,138.951,51.779,20.091,1074,987,164.745,9.692
3,335.345,81.772,31.038,1104,999,173.480,15.846
4,215.801,65.574,25.657,1144,1023,15.945,11.967
5,211.143,70.130,30.008,1183,1039,3.366,11.454
6,312.834,68.368,22.907,1061,1057,22.620,18.502
7,204.933,56.033,20.942,1156,1064,14.621,13.676
8,181.645,58.312,22.652,1283,1061,13.496,11.454
9,119.544,42.541,15.883,1293,1069,160.560,10.573
10,395.117,83.018,28.536,1223,1087,171.119,18.661
11,156.029,49.287,19.243,1172,1095,164.055,11.033
12,371.829,73.780,24.369,1321,1123,77.471,21.259
13,149.819,53.755,20.738,1160,1113,12.265,11.125
14,230.550,57.796,19.503,1110,1112,161.565,16.740
15,615.576,95.957,33.769,1207,1138,164.876,23.646
16,284.112,67.122,23.410,1062,1144,19.799,16.657
17,339.226,76.788,26.666,1143,1162,7.595,18.292
18,581.420,96.510,32.312,1287,1185,64.134,26.706
19,575.210,92.558,31.287,1178,1165,170.272,24.670
20,183.974,53.755,18.334,1341,1161,125.218,15.045
21,104.019,40.049,14.664,1091,1177,147.265,9.692
22,106.348,48.985,17.970,1131,1212,168.690,9.345
23,120.321,51.263,17.310,1086,1216,165.256,10.573
24,100.138,39.533,16.078,1253,1218,170.538,8.811
25,190.184,62.050,23.723,1318,1231,15.068,13.335
26,107.900,43.485,15.158,1109,1236,35.538,10.798
27,204.933,60.288,20.341,1168,1238,17.650,13.216
28,190.184,61.534,20.942,1352,1257,14.621,13.132
29,135.070,46.368,17.840,1272,1265,147.095,10.030
30,156.029,46.493,16.078,1369,1278,9.462,13.791
31,446.351,84.994,28.536,1196,1285,171.119,24.355
32,286.441,68.066,21.761,1153,1305,21.371,18.519
33,318.267,66.606,22.874,1276,1316,15.642,18.502
34,291.098,65.146,22.907,1067,1311,157.380,16.740
35,248.404,62.050,22.463,1064,1338,168.690,15.498
