 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,421.510,77.518,25.687,1131,176,149.036,22.428
2,166.120,53.541,19.878,1232,173,167.196,11.384
3,303.518,65.788,22.566,1296,206,51.340,18.649
4,513.109,87.877,31.485,1202,227,72.072,22.907
5,411.419,77.393,28.000,1153,209,114.146,20.941
6,287.217,66.090,22.975,1272,230,32.471,18.316
7,123.426,43.485,14.769,1186,256,107.354,13.223
8,446.351,81.344,29.181,1250,267,118.887,21.907
9,383.473,72.320,24.936,1293,292,57.995,21.182
10,451.008,87.058,29.617,1152,299,59.621,22.865
11,538.726,88.909,31.583,1215,288,120.141,23.254
12,416.853,77.518,25.429,1157,312,165.964,23.214
13,686.216,115.289,38.686,1310,312,120.069,26.256
14,338.450,70.772,23.967,1187,352,53.973,19.629
15,208.814,57.066,18.855,1268,340,127.405,16.668
16,201.828,53.844,19.243,1146,345,105.945,14.097
17,128.859,45.461,17.107,1294,350,101.889,11.003
18,378.040,78.123,26.505,1175,364,158.552,19.085
19,135.846,44.517,16.389,1158,378,126.254,11.427
20,344.660,70.344,24.241,1310,384,160.907,19.383
21,312.057,68.280,22.857,1274,384,152.447,20.044
22,306.623,66.090,22.237,1237,405,56.310,19.313
23,164.568,49.074,18.523,1210,394,115.346,13.216
24,308.176,71.074,25.611,1196,399,93.945,16.415
25,319.044,72.195,28.208,1169,438,75.530,14.097
26,349.318,71.804,24.480,1248,453,59.744,20.264
27,215.801,55.090,19.799,1280,430,122.276,14.978
28,187.079,54.271,20.341,1340,451,72.350,14.097
29,143.608,48.646,17.840,1303,454,57.095,10.848
30,111.782,49.590,16.947,1138,444,152.103,11.454
31,490.598,95.050,30.546,1246,467,146.768,24.728
32,379.592,76.360,26.032,1209,496,66.038,21.113
33,232.102,59.860,24.048,1288,472,118.443,14.097
34,333.793,67.336,23.723,1180,474,105.068,18.502
35,228.997,56.550,21.016,1224,525,56.976,15.575
36,301.190,64.844,22.583,1139,521,159.444,18.250
