 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,699.412,104.805,37.172,386,717,174.560,26.141
2,306.623,73.352,28.153,298,711,110.136,16.415
3,327.583,71.376,25.913,381,774,72.181,17.621
4,305.847,68.582,23.327,472,773,100.886,16.740
5,387.355,75.844,24.575,514,787,104.534,20.264
6,378.816,82.377,26.796,364,835,136.332,22.907
7,287.217,78.123,28.807,520,835,113.429,15.599
8,112.558,42.114,16.198,314,844,112.380,9.692
9,249.956,61.534,20.794,653,883,53.616,18.067
10,350.094,72.622,24.496,480,888,142.306,20.706
11,270.139,61.106,22.026,606,897,126.870,17.526
12,248.404,60.804,20.942,530,925,67.751,15.859
13,222.011,57.368,20.091,317,918,127.875,16.096
14,177.764,51.993,19.701,386,918,116.565,13.706
15,135.070,48.041,18.163,530,957,104.036,10.508
16,114.887,43.787,16.717,434,980,71.565,10.411
17,100.138,37.771,14.664,489,979,57.265,9.968
