 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,148.266,60.804,19.975,1454,207,138.576,12.951
2,298.085,72.018,28.372,1408,235,36.158,15.961
3,364.843,84.139,32.694,1408,260,14.036,15.352
4,192.513,65.699,25.928,1353,283,9.782,12.833
5,291.098,66.820,26.284,1460,286,13.570,15.859
6,541.055,91.615,32.742,1393,301,23.806,22.573
7,745.988,105.321,36.720,1481,323,30.256,26.732
8,381.145,79.582,30.584,1360,353,11.634,18.661
9,504.570,87.058,31.287,1408,362,9.728,22.907
10,283.336,64.844,24.432,1462,390,25.641,15.881
11,492.150,88.607,30.988,1354,391,165.174,20.264
12,248.404,68.796,27.525,1405,428,39.806,14.080
13,410.643,92.558,33.177,1323,422,10.713,18.871
14,209.591,54.360,20.942,1465,431,22.249,13.216
15,430.049,93.288,29.813,1426,483,55.840,21.756
16,418.405,78.336,27.027,1373,487,19.026,21.145
17,447.127,91.829,29.168,1331,478,154.983,22.290
18,223.563,57.066,21.310,1457,492,172.875,14.097
19,709.503,100.551,36.252,1392,524,25.942,25.903
20,188.632,56.763,19.019,1473,512,13.392,14.097
21,578.315,94.107,33.895,1330,523,8.973,24.460
22,523.201,107.813,29.813,1433,536,34.160,25.920
23,447.903,83.409,28.000,1421,557,155.854,22.005
24,464.205,80.312,27.666,1481,562,99.162,22.026
25,498.360,83.836,28.861,1395,584,167.661,23.719
26,686.992,102.615,36.794,1339,605,16.699,26.070
