 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,337.674,75.203,28.413,1297,760,172.875,15.409
2,160.686,47.828,17.377,1346,768,30.466,12.335
3,398.222,78.123,28.208,1348,780,165.530,18.502
4,631.101,121.305,37.172,1286,824,31.430,26.412
5,350.094,73.868,27.142,1391,820,13.134,18.377
6,537.950,91.401,34.910,1304,845,10.176,21.145
7,173.883,53.114,19.323,1386,838,155.772,12.335
8,468.086,87.147,33.177,1292,867,169.287,19.120
9,381.921,80.010,26.505,1397,879,158.552,20.709
10,110.229,39.533,14.769,1371,886,17.354,10.573
11,287.217,64.026,22.874,1387,911,164.358,18.250
12,378.816,91.099,32.023,1277,915,172.093,17.621
13,187.079,56.852,23.410,1360,921,160.201,10.684
14,558.132,93.163,32.599,1357,962,18.925,21.796
15,258.495,65.788,24.575,1371,988,165.466,15.859
16,611.694,94.107,32.492,1299,1028,40.601,25.611
17,251.509,62.050,20.550,1268,1014,149.036,17.621
18,643.521,97.631,35.702,1332,1059,164.249,24.334
19,289.546,68.884,24.543,1267,1058,158.962,15.634
20,218.130,64.328,20.111,1375,1093,151.189,16.361
21,346.213,73.957,27.596,1293,1116,16.699,16.740
