 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,439.364,96.813,31.150,452,761,28.740,22.414
2,352.423,71.288,25.687,484,782,67.834,18.946
3,374.935,72.836,25.199,494,810,53.531,20.969
4,414.524,87.574,28.208,530,791,104.470,22.428
5,142.832,45.247,16.624,442,827,57.995,11.630
6,476.625,82.377,27.666,466,818,142.765,23.933
7,252.285,60.804,22.097,546,837,66.501,16.524
8,582.196,105.623,33.906,422,845,155.433,25.058
9,183.198,50.533,16.624,488,853,147.995,15.639
10,176.988,50.017,16.624,349,852,122.005,14.978
11,332.240,70.985,26.898,558,885,58.392,16.374
12,471.967,81.344,27.820,595,861,100.954,22.907
13,267.810,62.050,21.509,325,887,55.008,17.444
14,200.276,52.384,18.523,503,881,25.346,14.097
15,122.649,40.779,14.664,400,890,57.265,11.454
16,160.686,48.255,16.947,350,881,171.027,13.397
17,439.364,86.631,30.137,408,893,142.125,20.441
18,489.045,82.679,28.981,612,921,70.463,22.026
19,284.888,68.280,23.707,487,894,131.987,18.125
20,113.334,39.533,13.791,549,910,63.435,11.837
21,227.445,56.852,20.644,333,918,50.194,15.761
22,277.902,64.239,25.245,643,927,60.751,14.952
23,357.857,90.796,25.657,565,923,15.945,22.159
24,219.682,58.525,22.026,362,926,36.870,14.952
25,437.812,79.369,25.687,290,924,149.036,22.907
26,128.859,41.509,14.234,428,932,158.199,13.083
27,206.486,58.739,18.835,336,942,10.784,15.950
28,207.262,54.271,20.091,625,952,52.125,13.921
29,201.052,56.247,19.243,475,942,164.055,15.599
30,426.168,78.852,25.429,553,963,75.964,23.404
31,176.988,49.803,18.855,426,943,127.405,13.706
32,433.154,81.131,26.970,697,971,51.633,21.732
33,429.273,77.090,26.432,598,982,53.130,22.011
34,229.774,56.550,20.091,460,961,142.125,16.198
35,156.805,54.058,18.523,318,973,25.346,12.457
36,319.044,70.646,23.707,526,966,131.987,19.307
37,314.386,71.074,22.026,352,977,126.870,20.264
38,261.600,61.320,20.283,642,996,34.380,18.502
39,301.966,66.820,23.510,623,1003,77.005,18.395
40,337.674,68.582,24.685,440,980,124.824,19.313
41,157.581,57.493,22.097,550,987,156.501,11.498
42,128.083,41.811,15.056,672,1003,69.444,11.454
43,145.161,46.582,18.142,332,995,119.055,11.780
44,185.527,50.836,18.163,492,1014,67.166,14.097
45,448.679,81.042,29.088,420,1001,144.866,21.066
46,145.937,56.336,17.840,368,1002,110.225,13.188
47,337.674,72.018,25.199,384,1028,36.469,19.313
48,157.581,48.985,16.717,573,1024,71.565,13.921
49,287.993,63.598,23.127,464,1037,40.365,17.731
50,134.293,43.573,15.883,657,1034,56.310,12.538
51,279.454,67.727,26.796,618,1033,170.538,12.335
52,355.528,74.296,24.575,520,1030,104.534,19.446
53,180.869,49.287,17.555,668,1045,162.474,14.097
54,278.678,67.550,24.575,430,1064,14.534,15.602
55,300.413,64.844,22.652,480,1057,166.504,17.621
56,234.431,58.312,20.794,538,1088,53.616,15.881
57,164.568,47.739,17.555,619,1106,17.526,13.397
58,321.372,67.336,22.907,596,1121,67.380,19.383
59,121.873,47.739,18.163,488,1115,50.906,9.968
60,240.641,60.074,22.079,540,1104,151.390,15.859
61,383.473,74.812,25.414,504,1123,33.690,20.339
62,242.194,59.771,22.097,532,1129,156.501,16.198
63,308.952,69.614,25.687,587,1147,30.964,16.668
