 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,155.252,46.795,16.389,1910,1570,36.254,14.097
2,303.518,64.844,23.460,1936,1588,55.713,17.621
3,451.008,90.066,28.000,1968,1585,114.146,23.314
4,319.820,66.606,22.566,1877,1610,128.660,18.502
5,457.995,79.369,27.861,1995,1640,55.305,22.568
6,376.487,72.320,24.575,2114,1618,104.534,21.145
7,246.075,75.631,23.460,1915,1641,34.287,16.740
8,352.423,84.264,26.432,2135,1652,36.870,19.469
9,165.344,47.828,16.624,2189,1658,57.995,14.097
10,104.795,48.771,14.531,1989,1645,104.036,11.454
11,211.143,55.090,18.917,2100,1660,27.759,15.599
12,170.778,51.263,16.717,1936,1664,18.435,14.973
13,117.992,40.779,14.769,1893,1656,107.354,11.454
14,517.767,103.345,30.278,2168,1689,8.366,23.384
15,395.117,74.812,26.446,1895,1711,60.018,20.559
16,390.460,77.518,26.955,1929,1727,78.690,20.851
17,257.719,62.352,24.369,2170,1709,167.471,14.097
18,307.400,66.820,22.463,1979,1732,78.690,18.395
19,184.750,62.050,18.669,2066,1708,109.290,14.894
20,123.426,41.295,14.450,2092,1714,127.569,12.246
21,175.435,64.755,19.343,1843,1726,149.931,14.978
22,215.025,54.574,19.503,2197,1735,18.435,14.978
23,284.888,63.598,22.463,2040,1750,78.690,16.740
24,266.258,76.788,23.805,2116,1748,38.991,19.171
25,223.563,58.828,20.130,2153,1749,23.199,16.740
26,102.467,37.041,13.216,1895,1753,36.870,11.423
27,159.910,46.279,16.717,2058,1752,108.435,13.216
28,407.538,76.147,27.525,2191,1784,50.194,21.259
29,116.439,41.509,13.678,2010,1769,165.069,12.335
30,188.632,50.533,17.840,1908,1777,20.225,14.952
31,348.542,70.042,24.575,1980,1798,75.466,19.549
32,166.120,59.771,18.732,1852,1796,48.814,13.890
33,111.782,51.477,15.883,2070,1789,160.560,12.215
34,242.970,57.582,19.323,2043,1797,114.228,16.740
35,301.190,64.328,22.097,2070,1802,113.499,19.383
36,129.636,42.541,14.584,2190,1807,154.983,11.454
37,229.774,63.082,21.761,1836,1813,158.629,16.150
38,179.317,61.106,18.669,1991,1820,19.290,15.859
39,186.303,52.598,18.078,1793,1828,43.025,14.097
40,202.604,54.058,18.163,2135,1832,14.036,15.859
41,189.408,52.723,18.163,1888,1835,14.036,14.978
42,143.608,45.336,15.687,2104,1843,51.843,12.335
43,133.517,48.557,16.925,1990,1854,38.660,12.602
44,182.422,50.836,17.731,2061,1857,26.565,14.050
45,203.381,53.328,19.060,1855,1863,33.690,15.367
46,131.188,50.017,19.343,2125,1885,30.069,11.427
47,146.714,46.279,15.158,2083,1880,144.462,13.216
48,105.572,37.041,13.449,2161,1906,58.392,10.573
