 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,173.883,51.779,18.334,1183,885,35.218,14.052
2,273.244,65.788,23.127,1358,902,40.365,16.899
3,393.565,94.409,29.969,1266,913,65.695,21.201
4,257.719,62.352,20.887,1400,889,117.646,16.740
5,735.120,111.462,37.182,1186,938,76.293,28.846
6,303.518,71.074,25.928,1538,940,80.218,15.271
7,242.970,59.042,20.738,1434,921,102.265,16.027
8,148.266,47.828,18.523,1379,929,115.346,11.454
9,219.682,58.828,23.127,1206,954,49.635,13.271
10,353.199,89.034,27.596,1482,967,73.301,20.264
11,246.851,62.566,23.277,1148,974,60.524,15.052
12,804.984,109.789,37.844,1266,994,24.775,29.777
13,503.794,103.131,37.957,1440,978,158.199,20.845
14,230.550,70.985,28.153,1436,997,159.864,14.579
15,698.636,105.748,37.567,1171,1051,39.289,24.820
16,490.598,87.574,30.824,1338,1051,59.036,22.840
17,477.401,83.623,30.317,1484,1062,54.462,23.051
18,625.667,96.510,33.212,1135,1077,68.199,25.543
19,610.918,95.780,33.248,1198,1134,57.995,24.925
20,730.462,105.837,37.401,1294,1140,43.091,26.694
21,607.037,108.204,39.125,1434,1162,82.235,21.145
22,176.211,57.582,23.277,1125,1182,60.524,12.684
23,397.446,80.917,29.181,1147,1244,61.113,18.110
24,166.120,64.239,20.091,1196,1244,142.125,14.339
