 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,377.263,92.558,26.840,1055,613,156.801,22.026
2,418.405,81.131,30.111,1182,636,159.444,19.383
3,839.915,112.583,39.892,1252,639,149.470,29.532
4,511.557,87.272,30.072,1304,652,148.173,22.873
5,596.945,91.829,30.774,1133,669,13.241,26.793
6,274.797,67.336,25.245,1232,669,150.751,14.262
7,270.139,62.566,21.328,1202,672,141.710,17.621
8,291.874,72.622,28.807,1438,685,156.571,13.403
9,605.484,110.519,34.710,1077,702,156.038,24.592
10,402.880,78.852,30.988,1356,702,165.174,18.502
11,145.937,54.574,23.127,1434,698,162.255,10.130
12,163.791,59.042,22.097,1513,705,175.426,12.335
13,1254.439,134.886,44.158,1249,720,151.390,38.036
14,701.741,100.212,34.620,1325,733,165.256,26.432
15,615.576,95.567,33.177,1068,745,169.287,26.261
16,697.859,114.043,37.339,1398,745,160.710,26.284
17,507.675,86.115,29.604,1019,743,143.471,24.297
18,367.948,76.788,29.288,1286,763,164.291,18.591
19,305.071,72.836,26.753,1504,760,162.759,14.978
20,633.430,96.599,31.828,1156,784,41.634,26.608
21,586.854,97.115,36.899,1226,762,146.689,23.496
22,475.849,107.901,35.462,1345,765,153.435,19.871
23,273.244,82.590,26.637,1208,772,145.784,17.444
24,228.221,57.066,20.887,1012,779,152.354,14.978
25,121.873,44.517,15.612,1471,780,163.610,10.703
26,621.786,96.599,31.767,1305,811,19.440,26.941
27,296.532,64.328,23.723,1002,798,148.671,17.337
28,122.649,49.074,20.942,1216,796,165.379,8.811
29,311.281,69.917,26.505,1368,804,164.578,15.859
30,139.727,51.049,19.019,1505,805,166.608,9.692
31,582.973,93.163,31.250,1125,807,139.574,25.551
32,462.652,85.901,32.694,1224,827,14.036,18.502
33,241.417,62.263,23.410,1498,826,160.201,14.579
34,339.226,72.320,25.245,1364,828,150.751,18.444
35,138.951,53.453,21.292,1468,832,155.556,11.030
36,555.804,95.353,33.584,1263,847,4.514,22.008
37,163.015,50.320,19.878,1491,854,12.804,10.573
38,589.959,98.788,34.642,1180,865,172.694,24.670
39,482.835,87.147,32.156,1007,882,9.462,18.502
40,586.078,103.861,34.009,1313,881,163.443,24.797
41,461.100,80.615,27.820,1111,888,169.046,22.026
42,134.293,46.795,18.835,1030,906,10.784,10.573
43,424.615,79.885,28.208,1466,909,165.530,19.383
44,243.746,67.550,23.723,1430,911,148.671,16.943
45,745.988,104.163,34.765,1325,926,171.254,28.194
46,789.458,106.567,34.214,1051,940,168.111,31.034
47,718.042,104.377,38.384,1209,942,148.134,24.429
48,180.093,50.836,17.621,1407,941,143.130,14.097
49,176.211,51.779,18.078,1430,942,136.975,14.097
50,613.247,97.631,33.665,1126,960,6.009,23.789
51,464.981,81.344,26.637,1262,975,55.784,24.429
52,103.243,45.549,19.503,1364,958,161.565,7.906
53,515.438,91.615,34.009,1126,973,163.443,20.896
54,451.784,104.591,31.840,1384,991,14.421,22.026
55,319.820,70.130,26.840,1309,988,156.801,16.223
56,135.070,50.320,17.488,1270,1005,49.086,13.216
57,214.248,58.525,20.568,1457,997,170.134,15.955
58,160.686,61.231,18.334,1252,1008,125.218,14.703
59,425.392,78.852,29.407,1320,1017,171.384,19.383
60,189.408,55.820,21.455,1465,1027,160.821,13.216
61,270.915,72.622,29.722,1388,1034,168.024,11.726
62,253.061,62.566,22.237,1358,1043,146.310,15.813
