 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,161.462,48.771,18.163,1206,1303,67.166,12.511
2,437.812,81.558,30.432,1094,1320,67.891,19.659
3,235.207,58.009,20.625,1143,1308,19.983,16.740
4,264.705,66.606,24.193,1259,1327,79.509,14.908
5,195.618,56.247,21.310,1231,1333,60.255,13.684
6,676.124,116.321,38.293,1130,1357,66.975,25.777
7,173.883,58.525,22.737,1187,1342,35.538,12.820
8,326.806,68.582,23.510,1334,1327,102.995,19.383
9,197.947,66.518,27.525,1196,1363,50.194,12.218
10,238.312,60.590,23.510,1312,1370,77.005,14.097
11,808.089,107.385,38.465,1235,1388,69.905,28.727
12,474.296,82.804,30.163,1370,1359,96.710,22.026
13,718.042,106.139,35.418,1274,1406,84.289,27.026
14,314.386,67.122,24.811,1459,1371,106.504,16.740
15,645.074,97.115,31.767,1319,1383,160.560,28.764
16,760.737,119.934,40.124,1154,1422,70.769,27.786
17,445.574,90.280,32.348,1383,1426,60.642,19.492
18,513.109,84.957,29.617,1434,1395,120.379,22.907
19,536.397,88.091,28.901,1068,1426,127.569,25.309
20,667.585,100.034,31.374,1324,1456,51.843,29.075
21,537.173,88.091,29.969,1295,1461,65.695,24.327
22,338.450,70.344,26.898,1168,1464,58.392,17.950
23,626.443,116.712,40.739,1416,1503,68.429,23.214
24,423.063,77.820,26.446,1115,1488,60.018,22.881
25,275.573,68.582,26.666,1235,1467,97.595,14.978
26,517.767,85.296,29.917,1274,1486,13.627,24.297
27,536.397,88.607,30.584,1216,1475,101.634,23.404
28,330.688,86.026,25.368,1039,1478,110.323,21.465
29,428.497,78.336,25.913,1176,1513,72.181,22.907
30,128.083,42.755,15.883,1316,1515,70.560,11.837
31,432.378,78.764,27.440,1249,1538,174.472,22.510
32,623.338,95.050,31.546,1338,1552,35.910,26.789
33,711.832,101.155,35.242,1366,1568,53.130,28.370
34,374.935,81.256,27.820,1264,1569,100.954,20.781
35,436.259,79.582,26.446,1323,1617,150.018,22.907
