 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,389.683,78.852,25.793,1220,774,7.853,20.164
2,427.720,80.828,28.861,1191,812,31.264,18.965
3,358.633,86.240,25.611,1320,850,49.185,21.223
4,322.149,67.550,22.079,1219,844,151.390,20.264
5,539.502,87.058,30.988,1251,860,14.826,24.635
6,325.254,71.804,26.970,1179,869,38.367,16.283
7,388.907,80.526,27.666,1308,867,170.838,19.973
8,635.759,111.551,34.009,1225,877,106.557,28.307
9,184.750,58.739,21.796,1187,888,14.036,13.216
10,818.956,116.623,41.968,1235,967,39.036,26.005
11,513.109,87.877,30.278,1258,982,8.366,22.885
12,375.711,77.090,25.075,1204,991,161.565,21.349
13,761.513,105.409,35.517,1244,1000,156.615,28.194
14,439.364,80.703,29.813,1186,1038,18.970,19.383
15,378.816,79.369,29.407,1321,1038,171.384,17.381
16,244.523,70.042,24.873,1261,1050,22.932,14.103
17,474.296,85.901,32.694,1318,1055,165.964,19.989
18,398.222,76.360,28.413,1220,1107,172.875,18.502
19,626.443,116.321,37.978,1280,1101,93.991,25.448
20,320.596,73.264,27.861,1191,1138,18.435,15.404
21,146.714,47.311,18.835,1332,1143,10.784,10.573
