 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,126.531,55.001,22.463,1723,698,154.440,9.398
2,109.453,38.803,13.931,1564,790,55.305,11.454
3,689.321,100.123,32.895,1630,794,97.696,27.993
4,380.368,82.288,32.789,1532,803,173.830,15.874
5,830.600,109.752,38.171,1424,825,18.853,28.194
6,572.105,112.494,32.492,1324,848,139.399,25.611
7,438.588,92.042,34.361,1425,867,22.620,22.026
8,551.922,92.558,34.009,1235,871,16.557,22.846
9,219.682,59.042,21.671,1212,867,26.565,15.455
10,263.153,62.263,22.652,1484,862,166.504,17.444
11,792.563,108.115,39.402,1711,884,26.565,29.011
12,284.112,69.098,26.092,1169,876,11.689,15.724
13,111.005,51.993,18.163,1755,901,165.964,10.008
14,234.431,59.771,20.568,1071,905,170.134,15.643
15,150.595,47.098,16.925,1745,924,38.660,14.097
16,109.453,43.787,18.835,1388,944,10.784,8.811
17,116.439,49.287,18.835,1539,955,169.216,9.470
18,441.693,94.409,37.266,1353,972,6.789,17.179
19,374.935,75.114,27.666,1601,973,9.162,17.621
20,160.686,52.082,20.111,1373,992,28.811,11.454
21,110.229,42.755,16.246,1354,984,167.471,9.692
22,386.578,95.353,29.969,1206,1007,24.305,19.696
23,331.464,69.828,24.575,1870,1028,14.534,18.389
24,262.377,78.852,28.153,1879,1043,20.136,17.434
25,306.623,71.288,25.199,1898,1057,36.469,17.062
26,128.083,49.803,18.163,1271,1051,14.036,10.573
27,542.607,94.107,36.805,1466,1059,11.041,21.966
28,129.636,53.025,20.550,1223,1062,30.964,10.564
29,393.565,76.272,25.687,1534,1082,84.094,21.201
30,895.030,130.116,44.482,1586,1107,7.970,28.713
31,414.524,85.385,29.617,1323,1098,157.249,20.264
32,100.138,49.590,20.436,1182,1106,172.569,9.125
33,271.692,68.154,25.611,1244,1130,26.565,14.684
34,226.668,58.525,21.599,1178,1121,168.232,15.859
35,830.600,111.035,35.994,1475,1150,21.541,31.718
36,586.078,107.813,36.166,1429,1172,34.077,25.029
